match_date,surface,best_of,winner,loser,wsets,lsets
2007-07-05,Grass,5,Nadal R.,Youzhny M.,6,2
2007-07-05,Grass,5,Baghdatis M.,Davydenko N.,0,0
2007-07-05,Grass,5,Berdych T.,Bjorkman J.,0,0
2007-07-06,Grass,5,Nadal R.,Berdych T.,0,0
2007-07-06,Grass,5,Djokovic N.,Baghdatis M.,7,5
2007-07-06,Grass,5,Gasquet R.,Roddick A.,8,6
2007-07-06,Grass,5,Federer R.,Ferrero J.C.,0,0
2007-07-07,Grass,5,Federer R.,Gasquet R.,0,0
2007-07-07,Grass,5,Nadal R.,Djokovic N.,0,0
2007-07-08,Grass,5,Federer R.,Nadal R.,6,2
2007-07-09,Clay,3,Dlouhy L.,Ryderstedt M.,0,0
2007-07-09,Clay,3,Massu N.,Korolev E.,0,0
2007-07-09,Clay,3,Moya C.,Navarro-Pastor I.,0,0
2007-07-09,Clay,3,Almagro N.,Prpic F.,0,0
2007-07-09,Clay,3,Horna L.,Robredo T.,0,0
2007-07-09,Clay,3,Volandri F.,Luzzi F.,0,0
2007-07-09,Clay,3,Rochus O.,Nieminen J.,0,0
2007-07-10,Clay,3,Simon G.,Troicki V.,0,0
2007-07-10,Clay,3,Schukin Y.,Zabaleta M.,0,0
2007-07-10,Clay,3,Monaco J.,Gulbis E.,0,0
2007-07-10,Clay,3,Ferrer D.,Garcia-Lopez G.,0,0
2007-07-10,Clay,3,Johansson T.,Hernandez O.,0,0
2007-07-10,Clay,3,Bjorkman J.,Przysiezny M.,0,0
2007-07-10,Clay,3,Berlocq C.,Goransson T.,0,0
2007-07-10,Clay,3,Verdasco F.,Tveit E.,0,0
2007-07-10,Clay,3,Soderling R.,Bolelli S.,0,0
2007-07-11,Clay,3,Rochus O.,Dlouhy L.,0,0
2007-07-11,Clay,3,Volandri F.,Schukin Y.,0,0
2007-07-11,Clay,3,Almagro N.,Bjorkman J.,0,0
2007-07-11,Clay,3,Horna L.,Berlocq C.,0,0
2007-07-12,Clay,3,Ferrer D.,Massu N.,0,0
2007-07-12,Clay,3,Simon G.,Monaco J.,0,0
2007-07-12,Clay,3,Moya C.,Johansson T.,0,0
2007-07-12,Clay,3,Soderling R.,Verdasco F.,0,0
2007-07-13,Clay,3,Almagro N.,Horna L.,0,0
2007-07-13,Clay,3,Moya C.,Soderling R.,0,0
2007-07-13,Clay,3,Ferrer D.,Simon G.,0,0
2007-07-13,Clay,3,Volandri F.,Rochus O.,0,0
2007-07-14,Clay,3,Almagro N.,Moya C.,0,0
2007-07-14,Clay,3,Ferrer D.,Volandri F.,0,0
2007-07-15,Clay,3,Ferrer D.,Almagro N.,0,0
2007-07-09,Clay,3,Vliegen K.,Gaudio G.,0,0
2007-07-09,Clay,3,Kohlschreiber P.,Hernych J.,0,0
2007-07-10,Clay,3,Lopez F.,Kratochvil M.,0,0
2007-07-10,Clay,3,Starace P.,Hajek J.,0,0
2007-07-10,Clay,3,Mathieu P.H.,Roitman S.,0,0
2007-07-10,Clay,3,Gicquel M.,Hartfield D.,0,0
2007-07-10,Clay,3,Eschauer W.,Lammer M.,0,0
2007-07-10,Clay,3,Stepanek R.,Cilic M.,0,0
2007-07-11,Clay,3,Gasquet R.,Ramirez-Hidalgo R.,0,0
2007-07-11,Clay,3,Vanek J.,Serra F.,0,0
2007-07-11,Clay,3,Seppi A.,Salva B.,0,0
2007-07-11,Clay,3,Koubek S.,Youzhny M.,0,0
2007-07-11,Clay,3,Andreev I.,Montanes A.,0,0
2007-07-11,Clay,3,Monfils G.,Davydenko N.,0,0
2007-07-11,Clay,3,Vassallo-Arguello M.,Wawrinka S.,0,0
2007-07-11,Clay,3,Lapentti N.,Acasuso J.,0,0
2007-07-11,Clay,3,Stepanek R.,Kohlschreiber P.,0,0
2007-07-11,Clay,3,Gicquel M.,Eschauer W.,0,0
2007-07-12,Clay,3,Seppi A.,Koubek S.,0,0
2007-07-12,Clay,3,Vassallo-Arguello M.,Lapentti N.,0,0
2007-07-12,Clay,3,Mathieu P.H.,Lopez F.,0,0
2007-07-12,Clay,3,Andreev I.,Starace P.,0,0
2007-07-12,Clay,3,Monfils G.,Vanek J.,0,0
2007-07-12,Clay,3,Gasquet R.,Vliegen K.,0,0
2007-07-13,Clay,3,Seppi A.,Vassallo-Arguello M.,0,0
2007-07-13,Clay,3,Stepanek R.,Gicquel M.,0,0
2007-07-13,Clay,3,Andreev I.,Gasquet R.,0,0
2007-07-13,Clay,3,Mathieu P.H.,Monfils G.,0,0
2007-07-14,Clay,3,Seppi A.,Andreev I.,0,0
2007-07-14,Clay,3,Mathieu P.H.,Stepanek R.,0,0
2007-07-15,Clay,5,Mathieu P.H.,Seppi A.,0,0
2007-07-09,Grass,3,Dancevic F.,Kim K.,0,0
2007-07-09,Grass,3,Karanusic R.,Gabashvili T.,0,0
2007-07-09,Grass,3,Moodie W.,Alves T.,0,0
2007-07-09,Grass,3,Spadea V.,Gimelstob J.,0,0
2007-07-09,Grass,3,Berrer M.,Guccione C.,0,0
2007-07-10,Grass,3,Jenkins S.,Bracciali D.,0,0
2007-07-10,Grass,3,Norman D.,Isner J.,0,0
2007-07-10,Grass,3,Udomchoke D.,Bogdanovic A.,0,0
2007-07-10,Grass,3,Amritraj P.,Bozoljac I.,0,0
2007-07-10,Grass,3,Qureshi A.,Fish M.,0,0
2007-07-10,Grass,3,Zverev M.,Kunitsyn I.,0,0
2007-07-10,Grass,3,Healey N.,Levine I.,0,0
2007-07-10,Grass,3,Capdeville P.,Kiefer N.,0,0
2007-07-10,Grass,3,Dupuis A.,Economidis K.,0,0
2007-07-10,Grass,3,Mahut N.,Garcia A.,0,0
2007-07-11,Grass,3,Santoro F.,Peya A.,0,0
2007-07-11,Grass,3,Moodie W.,Karanusic R.,0,0
2007-07-11,Grass,3,Qureshi A.,Healey N.,0,0
2007-07-11,Grass,3,Spadea V.,Capdeville P.,0,0
2007-07-11,Grass,3,Norman D.,Berrer M.,0,0
2007-07-12,Grass,3,Mahut N.,Dupuis A.,0,0
2007-07-12,Grass,3,Zverev M.,Udomchoke D.,0,0
2007-07-12,Grass,3,Santoro F.,Dancevic F.,0,0
2007-07-12,Grass,3,Amritraj P.,Jenkins S.,0,0
2007-07-13,Grass,3,Norman D.,Qureshi A.,0,0
2007-07-13,Grass,3,Mahut N.,Amritraj P.,0,0
2007-07-13,Grass,3,Moodie W.,Spadea V.,0,0
2007-07-13,Grass,3,Santoro F.,Zverev M.,0,0
2007-07-14,Grass,3,Mahut N.,Norman D.,0,0
2007-07-14,Grass,3,Santoro F.,Moodie W.,0,0
2007-07-15,Grass,3,Santoro F.,Mahut N.,0,0
2007-07-16,Clay,3,Korolev E.,Hrbaty D.,0,0
2007-07-16,Clay,3,Devilder N.,Calleri A.,0,0
2007-07-16,Clay,3,Zabaleta M.,Vliegen K.,0,0
2007-07-16,Clay,3,Haase R.,Mantilla F.,0,0
2007-07-16,Clay,3,Simon G.,Ramirez-Hidalgo R.,0,0
2007-07-16,Clay,3,Hanescu V.,Montanes A.,0,0
2007-07-17,Clay,3,Youzhny M.,Vassallo-Arguello M.,0,0
2007-07-17,Clay,3,Volandri F.,Hernandez O.,0,0
2007-07-17,Clay,3,De Bakker T.,Massu N.,0,0
2007-07-17,Clay,3,Darcis S.,Gicquel M.,0,0
2007-07-17,Clay,3,Roitman S.,Chardy J.,0,0
2007-07-17,Clay,3,Moya C.,Rochus C.,0,0
2007-07-17,Clay,3,Andreev I.,Tipsarevic J.,0,0
2007-07-17,Clay,3,Serra F.,Davydenko N.,0,0
2007-07-17,Clay,3,Eschauer W.,Almagro N.,0,0
2007-07-17,Clay,3,Sluiter R.,Horna L.,0,0
2007-07-18,Clay,3,Korolev E.,Roitman S.,0,0
2007-07-18,Clay,3,Serra F.,De Bakker T.,0,0
2007-07-18,Clay,3,Youzhny M.,Hanescu V.,0,0
2007-07-18,Clay,3,Haase R.,Devilder N.,0,0
2007-07-19,Clay,3,Darcis S.,Simon G.,0,0
2007-07-19,Clay,3,Andreev I.,Volandri F.,0,0
2007-07-19,Clay,3,Moya C.,Zabaleta M.,0,0
2007-07-19,Clay,3,Eschauer W.,Sluiter R.,0,0
2007-07-20,Clay,3,Youzhny M.,Korolev E.,0,0
2007-07-20,Clay,3,Eschauer W.,Moya C.,0,0
2007-07-20,Clay,3,Darcis S.,Andreev I.,0,0
2007-07-21,Clay,3,Haase R.,Serra F.,0,0
2007-07-21,Clay,3,Eschauer W.,Haase R.,0,0
2007-07-21,Clay,3,Darcis S.,Youzhny M.,0,0
2007-07-22,Clay,3,Darcis S.,Eschauer W.,0,0
2007-07-16,Hard,3,Kiefer N.,Gabashvili T.,0,0
2007-07-16,Hard,3,Berrer M.,Delic A.,0,0
2007-07-16,Hard,3,Lee H.T.,Kim K.,0,0
2007-07-16,Hard,3,Tursunov D.,Udomchoke D.,0,0
2007-07-17,Hard,3,Safin M.,Guccione C.,0,0
2007-07-17,Hard,3,Spadea V.,Alves T.,0,0
2007-07-17,Hard,3,Mello R.,King P.,0,0
2007-07-17,Hard,3,Kunitsyn I.,Nalbandian D.,0,0
2007-07-17,Hard,3,Stepanek R.,Bogdanovic A.,0,0
2007-07-17,Hard,3,Moodie W.,Nishikori K.,0,0
2007-07-17,Hard,3,Fish M.,Querrey S.,0,0
2007-07-18,Hard,3,Bastl G.,Bozoljac I.,0,0
2007-07-18,Hard,3,Goldstein P.,Garcia A.,0,0
2007-07-18,Hard,3,Kendrick R.,Whitehouse W.,0,0
2007-07-18,Hard,3,Blake J.,Peya A.,0,0
2007-07-18,Hard,3,Fleishman Z.,Gonzalez F.,0,0
2007-07-18,Hard,3,Lee H.T.,Moodie W.,0,0
2007-07-18,Hard,3,Berrer M.,Mello R.,0,0
2007-07-18,Hard,3,Kiefer N.,Kunitsyn I.,0,0
2007-07-19,Hard,3,Safin M.,Bastl G.,0,0
2007-07-19,Hard,3,Fleishman Z.,Kendrick R.,0,0
2007-07-19,Hard,3,Spadea V.,Tursunov D.,0,0
2007-07-20,Hard,3,Stepanek R.,Fish M.,0,0
2007-07-20,Hard,3,Blake J.,Goldstein P.,0,0
2007-07-20,Hard,3,Blake J.,Spadea V.,0,0
2007-07-21,Hard,3,Lee H.T.,Safin M.,0,0
2007-07-21,Hard,3,Kiefer N.,Berrer M.,0,0
2007-07-21,Hard,3,Stepanek R.,Fleishman Z.,0,0
2007-07-21,Hard,3,Blake J.,Lee H.T.,0,0
2007-07-22,Hard,3,Stepanek R.,Kiefer N.,0,0
2007-07-22,Hard,3,Stepanek R.,Blake J.,0,0
2007-07-16,Clay,3,Pashanski B.,Garcia-Lopez G.,0,0
2007-07-16,Clay,3,Cilic M.,Becker B.,0,0
2007-07-16,Clay,3,Vanek J.,Navarro-Pastor I.,0,0
2007-07-16,Clay,3,Verdasco F.,Mayer F.,0,0
2007-07-16,Clay,3,Monfils G.,Robredo T.,0,0
2007-07-17,Clay,3,Koubek S.,Acasuso J.,0,0
2007-07-17,Clay,3,Monaco J.,Hernych J.,0,0
2007-07-17,Clay,3,Chela J.I.,Mirnyi M.,0,0
2007-07-17,Clay,3,Berdych T.,Lapentti N.,0,0
2007-07-17,Clay,3,Wawrinka S.,Canas G.,0,0
2007-07-17,Clay,3,Kohlschreiber P.,Greul S.,0,0
2007-07-17,Clay,3,Ferrer D.,Lacko L.,0,0
2007-07-17,Clay,3,Lopez F.,Berlocq C.,0,0
2007-07-17,Clay,3,Hartfield D.,Hajek J.,0,0
2007-07-17,Clay,3,Nadal R.,Waske A.,0,0
2007-07-17,Clay,3,Ferrero J.C.,Gaudio G.,0,0
2007-07-18,Clay,3,Chela J.I.,Pashanski B.,0,0
2007-07-18,Clay,3,Vanek J.,Monfils G.,0,0
2007-07-18,Clay,3,Wawrinka S.,Cilic M.,0,0
2007-07-18,Clay,3,Verdasco F.,Ferrer D.,0,0
2007-07-19,Clay,3,Monaco J.,Koubek S.,0,0
2007-07-19,Clay,3,Ferrero J.C.,Hartfield D.,0,0
2007-07-19,Clay,3,Nadal R.,Kohlschreiber P.,0,0
2007-07-19,Clay,3,Lopez F.,Berdych T.,0,0
2007-07-20,Clay,3,Wawrinka S.,Vanek J.,0,0
2007-07-20,Clay,3,Chela J.I.,Verdasco F.,0,0
2007-07-20,Clay,3,Lopez F.,Ferrero J.C.,0,0
2007-07-20,Clay,3,Nadal R.,Monaco J.,0,0
2007-07-21,Clay,3,Nadal R.,Lopez F.,0,0
2007-07-21,Clay,3,Wawrinka S.,Chela J.I.,0,0
2007-07-22,Clay,3,Nadal R.,Wawrinka S.,0,0
2007-07-23,Hard,3,Querrey S.,Benneteau J.,0,0
2007-07-23,Hard,3,Korolev E.,Gimelstob J.,0,0
2007-07-23,Hard,3,Dancevic F.,Becker B.,0,0
2007-07-23,Hard,3,Del Potro J.M.,Delic A.,0,0
2007-07-24,Hard,3,Berrer M.,Ginepri R.,0,0
2007-07-24,Hard,3,Tursunov D.,Russell M.,0,0
2007-07-24,Hard,3,Goldstein P.,Kendrick R.,0,0
2007-07-24,Hard,3,Fish M.,Spadea V.,0,0
2007-07-24,Hard,3,Gabashvili T.,Ram R.,0,0
2007-07-24,Hard,3,Kunitsyn I.,Giraldo S.,0,0
2007-07-24,Hard,3,Lee H.T.,Young D.,0,0
2007-07-24,Hard,3,Mello R.,Monfils G.,0,0
2007-07-24,Hard,3,Nishikori K.,Falla A.,0,0
2007-07-25,Hard,3,Karlovic I.,Sa A.,0,0
2007-07-25,Hard,3,Roddick A.,Kuznetsov A.,0,0
2007-07-25,Hard,3,Blake J.,Johansson T.,0,0
2007-07-25,Hard,3,Dancevic F.,Del Potro J.M.,0,0
2007-07-25,Hard,3,Lee H.T.,Goldstein P.,0,0
2007-07-25,Hard,3,Kunitsyn I.,Fish M.,0,0
2007-07-26,Hard,3,Roddick A.,Korolev E.,0,0
2007-07-26,Hard,3,Querrey S.,Karlovic I.,0,0
2007-07-26,Hard,3,Tursunov D.,Gabashvili T.,0,0
2007-07-26,Hard,3,Nishikori K.,Berrer M.,0,0
2007-07-27,Hard,3,Blake J.,Mello R.,0,0
2007-07-27,Hard,3,Dancevic F.,Kunitsyn I.,0,0
2007-07-28,Hard,3,Roddick A.,Lee H.T.,0,0
2007-07-28,Hard,3,Tursunov D.,Nishikori K.,0,0
2007-07-28,Hard,3,Querrey S.,Blake J.,0,0
2007-07-28,Hard,3,Dancevic F.,Roddick A.,0,0
2007-07-28,Hard,3,Tursunov D.,Querrey S.,0,0
2007-07-29,Hard,3,Tursunov D.,Dancevic F.,0,0
2007-07-23,Clay,3,Horna L.,Chardy J.,0,0
2007-07-23,Clay,3,Capdeville P.,Armando H.,0,0
2007-07-23,Clay,3,Patience O.,Hajek J.,0,0
2007-07-23,Clay,3,Rochus C.,Guccione A.,0,0
2007-07-23,Clay,3,Hartfield D.,Fischer M.,0,0
2007-07-23,Clay,3,Eitzinger R.,Mirnyi M.,0,0
2007-07-24,Clay,3,Seppi A.,Lopez F.,0,0
2007-07-24,Clay,3,Fognini F.,Brzezicki J.P.,0,0
2007-07-24,Clay,3,Navarro-Pastor I.,Economidis K.,0,0
2007-07-24,Clay,3,Koellerer D.,Koubek S.,0,0
2007-07-24,Clay,3,Peya A.,Marach O.,0,0
2007-07-25,Clay,3,Guzman J.P.,Luczak P.,0,0
2007-07-25,Clay,3,Zabaleta M.,Luzzi F.,0,0
2007-07-25,Clay,3,Vassallo-Arguello M.,Eysseric J.,0,0
2007-07-25,Clay,3,Recouderc L.,Gulbis E.,0,0
2007-07-25,Clay,3,Roitman S.,Garcia-Lopez G.,0,0
2007-07-25,Clay,3,Hartfield D.,Hernandez O.,0,0
2007-07-25,Clay,3,Calleri A.,Eitzinger R.,0,0
2007-07-25,Clay,3,Fognini F.,Eschauer W.,0,0
2007-07-25,Clay,3,Almagro N.,Navarro-Pastor I.,0,0
2007-07-25,Clay,3,Seppi A.,Ferrero J.C.,0,0
2007-07-25,Clay,3,Peya A.,Youzhny M.,0,0
2007-07-25,Clay,3,Mayer F.,Vassallo-Arguello M.,0,0
2007-07-25,Clay,3,Verdasco F.,Horna L.,0,0
2007-07-25,Clay,3,Andreev I.,Patience O.,0,0
2007-07-25,Clay,3,Robredo T.,Guzman J.P.,0,0
2007-07-25,Clay,3,Kohlschreiber P.,Capdeville P.,0,0
2007-07-25,Clay,3,Lapentti N.,Recouderc L.,0,0
2007-07-25,Clay,3,Starace P.,Rochus C.,0,0
2007-07-25,Clay,3,Monaco J.,Zabaleta M.,0,0
2007-07-25,Clay,3,Roitman S.,Massu N.,0,0
2007-07-25,Clay,3,Chela J.I.,Koellerer D.,0,0
2007-07-26,Clay,3,Seppi A.,Fognini F.,0,0
2007-07-26,Clay,3,Verdasco F.,Almagro N.,0,0
2007-07-26,Clay,3,Starace P.,Mayer F.,0,0
2007-07-26,Clay,3,Lapentti N.,Peya A.,0,0
2007-07-26,Clay,3,Calleri A.,Hartfield D.,0,0
2007-07-26,Clay,3,Roitman S.,Chela J.I.,0,0
2007-07-26,Clay,3,Monaco J.,Kohlschreiber P.,0,0
2007-07-26,Clay,3,Robredo T.,Andreev I.,0,0
2007-07-27,Clay,3,Calleri A.,Lapentti N.,0,0
2007-07-27,Clay,3,Starace P.,Seppi A.,0,0
2007-07-27,Clay,3,Monaco J.,Robredo T.,0,0
2007-07-27,Clay,3,Verdasco F.,Roitman S.,0,0
2007-07-28,Clay,3,Starace P.,Calleri A.,0,0
2007-07-28,Clay,3,Monaco J.,Verdasco F.,0,0
2007-07-29,Clay,3,Monaco J.,Starace P.,0,0
2007-07-23,Clay,3,Cilic M.,Montcourt M.,0,0
2007-07-23,Clay,3,Berlocq C.,Gonzalez M.,0,0
2007-07-23,Clay,3,Riba P.,Belic L.,0,0
2007-07-23,Clay,3,Djokovic N.,Andujar P.,0,0
2007-07-23,Clay,3,Simon G.,Davydenko N.,0,0
2007-07-23,Clay,3,Ramirez-Hidalgo R.,Gaudio G.,0,0
2007-07-24,Clay,3,Canas G.,Karanusic R.,0,0
2007-07-24,Clay,3,Ferrer D.,Montanes A.,0,0
2007-07-24,Clay,3,Acasuso J.,Roger-Vasselin E.,0,0
2007-07-24,Clay,3,Zverev M.,Serra F.,0,0
2007-07-24,Clay,3,Troicki V.,Ruevski P.,0,0
2007-07-24,Clay,3,Hanescu V.,Tipsarevic J.,0,0
2007-07-24,Clay,3,Volandri F.,Dlouhy L.,0,0
2007-07-24,Clay,3,Moya C.,Wawrinka S.,0,0
2007-07-24,Clay,3,Haase R.,Mantilla F.,0,0
2007-07-24,Clay,3,Pavel A.,Ljubicic I.,0,0
2007-07-25,Clay,3,Canas G.,Ramirez-Hidalgo R.,0,0
2007-07-25,Clay,3,Berlocq C.,Hanescu V.,0,0
2007-07-25,Clay,3,Simon G.,Cilic M.,0,0
2007-07-25,Clay,3,Troicki V.,Djokovic N.,0,0
2007-07-26,Clay,3,Ferrer D.,Acasuso J.,0,0
2007-07-26,Clay,3,Pavel A.,Haase R.,0,0
2007-07-26,Clay,3,Volandri F.,Zverev M.,0,0
2007-07-26,Clay,3,Moya C.,Riba P.,0,0
2007-07-27,Clay,3,Pavel A.,Volandri F.,0,0
2007-07-27,Clay,3,Troicki V.,Berlocq C.,0,0
2007-07-27,Clay,3,Canas G.,Simon G.,0,0
2007-07-27,Clay,3,Moya C.,Ferrer D.,0,0
2007-07-28,Clay,3,Pavel A.,Troicki V.,0,0
2007-07-28,Clay,3,Moya C.,Canas G.,0,0
2007-07-29,Clay,3,Moya C.,Pavel A.,0,0
2007-07-30,Clay,3,Zabaleta M.,Almagro N.,0,0
2007-07-30,Clay,3,Montanes A.,Hartfield D.,0,0
2007-07-30,Clay,3,Acasuso J.,Eschauer W.,0,0
2007-07-30,Clay,3,Przysiezny M.,Volandri F.,0,0
2007-07-31,Clay,3,Mayer F.,Brzezicki J.P.,0,0
2007-07-31,Clay,3,Roitman S.,Chela J.I.,0,0
2007-07-31,Clay,3,Koubek S.,Calleri A.,0,0
2007-07-31,Clay,3,Vliegen K.,Horna L.,0,0
2007-07-31,Clay,3,Darcis S.,Massu N.,0,0
2007-07-31,Clay,3,Vassallo-Arguello M.,Gonzalez M.,0,0
2007-07-31,Clay,3,Andreev I.,Lapentti N.,0,0
2007-07-31,Clay,3,Patience O.,Olejniczak D.,0,0
2007-07-31,Clay,3,Simon G.,Troicki V.,0,0
2007-07-31,Clay,3,Robredo T.,Kubot L.,0,0
2007-07-31,Clay,3,Pashanski B.,Starace P.,0,0
2007-07-31,Clay,3,Davydenko N.,Pavel A.,0,0
2007-08-01,Clay,3,Acasuso J.,Roitman S.,0,0
2007-08-01,Clay,3,Andreev I.,Przysiezny M.,0,0
2007-08-01,Clay,3,Simon G.,Pashanski B.,0,0
2007-08-01,Clay,3,Mayer F.,Patience O.,0,0
2007-08-02,Clay,3,Montanes A.,Zabaleta M.,0,0
2007-08-02,Clay,3,Vassallo-Arguello M.,Davydenko N.,0,0
2007-08-02,Clay,3,Koubek S.,Vliegen K.,0,0
2007-08-02,Clay,3,Robredo T.,Darcis S.,0,0
2007-08-03,Clay,3,Acasuso J.,Mayer F.,0,0
2007-08-03,Clay,3,Montanes A.,Vassallo-Arguello M.,0,0
2007-08-03,Clay,3,Simon G.,Andreev I.,0,0
2007-08-03,Clay,3,Robredo T.,Koubek S.,0,0
2007-08-04,Clay,3,Acasuso J.,Montanes A.,0,0
2007-08-04,Clay,3,Robredo T.,Simon G.,0,0
2007-08-05,Clay,3,Robredo T.,Acasuso J.,0,0
2007-07-29,Hard,3,Zib T.,Kim K.,0,0
2007-07-30,Hard,3,Hernych J.,Healey N.,0,0
2007-07-30,Hard,3,Johansson T.,Giraldo S.,0,0
2007-07-30,Hard,3,Kunitsyn I.,Grosjean S.,0,0
2007-07-30,Hard,3,Capdeville P.,Bozoljac I.,0,0
2007-07-30,Hard,3,Klizan M.,Economidis K.,0,0
2007-07-31,Hard,3,Korolev E.,Mello R.,0,0
2007-07-31,Hard,3,Haase R.,Bogdanovic A.,0,0
2007-07-31,Hard,3,Falla A.,Kendrick R.,0,0
2007-07-31,Hard,3,Isner J.,Henman T.,0,0
2007-07-31,Hard,3,Moodie W.,Sweeting R.,0,0
2007-07-31,Hard,3,Whitehouse W.,Vanek J.,0,0
2007-07-31,Hard,3,Berrer M.,Bastl G.,0,0
2007-07-31,Hard,3,Nishikori K.,Gabashvili T.,0,0
2007-07-31,Hard,3,Goldstein P.,Dev Varman S.,0,0
2007-07-31,Hard,3,Odesnik W.,Garcia A.,0,0
2007-07-31,Hard,3,Lee H.T.,Kunitsyn I.,0,0
2007-08-01,Hard,3,Monfils G.,Klizan M.,0,0
2007-08-01,Hard,3,Roddick A.,Zib T.,0,0
2007-08-01,Hard,3,Capdeville P.,Delic A.,0,0
2007-08-01,Hard,3,Safin M.,Hernych J.,0,0
2007-08-01,Hard,3,Haase R.,Llodra M.,0,0
2007-08-01,Hard,3,Stepanek R.,Goldstein P.,0,0
2007-08-01,Hard,3,Spadea V.,Moodie W.,0,0
2007-08-01,Hard,3,Karlovic I.,Korolev E.,0,0
2007-08-01,Hard,3,Odesnik W.,Del Potro J.M.,0,0
2007-08-01,Hard,3,Johansson T.,Clement A.,0,0
2007-08-01,Hard,3,Berrer M.,Fish M.,0,0
2007-08-01,Hard,3,Isner J.,Becker B.,0,0
2007-08-01,Hard,3,Benneteau J.,Nishikori K.,0,0
2007-08-02,Hard,3,Russell M.,Whitehouse W.,0,0
2007-08-02,Hard,3,Haas T.,Falla A.,0,0
2007-08-02,Hard,3,Capdeville P.,Johansson T.,0,0
2007-08-02,Hard,3,Monfils G.,Berrer M.,0,0
2007-08-02,Hard,3,Karlovic I.,Spadea V.,0,0
2007-08-02,Hard,3,Isner J.,Odesnik W.,0,0
2007-08-03,Hard,3,Lee H.T.,Benneteau J.,0,0
2007-08-03,Hard,3,Haas T.,Russell M.,0,0
2007-08-03,Hard,3,Roddick A.,Stepanek R.,0,0
2007-08-03,Hard,3,Safin M.,Haase R.,0,0
2007-08-03,Hard,3,Isner J.,Haas T.,0,0
2007-08-03,Hard,3,Monfils G.,Safin M.,0,0
2007-08-03,Hard,3,Karlovic I.,Capdeville P.,0,0
2007-08-04,Hard,3,Roddick A.,Lee H.T.,0,0
2007-08-04,Hard,3,Roddick A.,Karlovic I.,0,0
2007-08-05,Hard,3,Isner J.,Monfils G.,0,0
2007-08-05,Hard,3,Roddick A.,Isner J.,0,0
2007-08-05,Hard,3,Stepanek R.,Bjorkman J.,0,0
2007-08-05,Hard,3,Kiefer N.,Tursunov D.,0,0
2007-08-05,Hard,3,Clement A.,Bester P.,0,0
2007-08-06,Hard,3,Haase R.,Berdych T.,0,0
2007-08-06,Hard,3,Ferrer D.,Gulbis E.,0,0
2007-08-06,Hard,3,Wawrinka S.,Lee H.T.,0,0
2007-08-06,Hard,3,Russell M.,Almagro N.,0,0
2007-08-06,Hard,3,Hewitt L.,Ferrero J.C.,0,0
2007-08-06,Hard,3,Nalbandian D.,Falla A.,0,0
2007-08-06,Hard,3,Hrbaty D.,Kohlschreiber P.,0,0
2007-08-06,Hard,3,Fognini F.,Polansky P.,0,0
2007-08-07,Hard,3,Odesnik W.,Ljubicic I.,0,0
2007-08-07,Hard,3,Mathieu P.H.,Canas G.,0,0
2007-08-07,Hard,3,Youzhny M.,Grosjean S.,0,0
2007-08-07,Hard,3,Dancevic F.,Del Potro J.M.,0,0
2007-08-07,Hard,3,Blake J.,Melzer J.,0,0
2007-08-07,Hard,3,Nieminen J.,Benneteau J.,0,0
2007-08-07,Hard,3,Haas T.,Calleri A.,0,0
2007-08-07,Hard,3,Karlovic I.,Mirnyi M.,0,0
2007-08-07,Hard,3,Murray A.,Ginepri R.,0,0
2007-08-07,Hard,3,Safin M.,Soderling R.,0,0
2007-08-07,Hard,3,Verdasco F.,Chela J.I.,0,0
2007-08-08,Hard,3,Baghdatis M.,Moya C.,0,0
2007-08-08,Hard,3,Ancic M.,Niemeyer F.,0,0
2007-08-07,Hard,3,Stepanek R.,Gonzalez F.,0,0
2007-08-07,Hard,3,Djokovic N.,Kiefer N.,0,0
2007-08-08,Hard,3,Verdasco F.,Gasquet R.,0,0
2007-08-08,Hard,3,Fognini F.,Murray A.,0,0
2007-08-08,Hard,3,Hrbaty D.,Robredo T.,0,0
2007-08-08,Hard,3,Youzhny M.,Wawrinka S.,0,0
2007-08-08,Hard,3,Hewitt L.,Blake J.,0,0
2007-08-08,Hard,3,Nalbandian D.,Ferrer D.,0,0
2007-08-08,Hard,3,Davydenko N.,Nieminen J.,0,0
2007-08-08,Hard,3,Roddick A.,Clement A.,0,0
2007-08-08,Hard,3,Dancevic F.,Odesnik W.,0,0
2007-08-08,Hard,3,Haas T.,Russell M.,0,0
2007-08-08,Hard,3,Federer R.,Karlovic I.,0,0
2007-08-08,Hard,3,Mathieu P.H.,Ancic M.,0,0
2007-08-09,Hard,3,Baghdatis M.,Haase R.,0,0
2007-08-09,Hard,3,Nadal R.,Safin M.,0,0
2007-08-09,Hard,3,Stepanek R.,Haas T.,0,0
2007-08-09,Hard,3,Davydenko N.,Youzhny M.,0,0
2007-08-09,Hard,3,Djokovic N.,Nalbandian D.,0,0
2007-08-09,Hard,3,Federer R.,Fognini F.,0,0
2007-08-09,Hard,3,Hewitt L.,Hrbaty D.,0,0
2007-08-09,Hard,3,Nadal R.,Mathieu P.H.,0,0
2007-08-09,Hard,3,Dancevic F.,Verdasco F.,0,0
2007-08-10,Hard,3,Roddick A.,Baghdatis M.,0,0
2007-08-10,Hard,3,Stepanek R.,Davydenko N.,0,0
2007-08-10,Hard,3,Federer R.,Hewitt L.,0,0
2007-08-10,Hard,3,Djokovic N.,Roddick A.,0,0
